Expression,Group
-0.09221421977764582,401-500
1.1525753793794231,401-500
-0.0798617508302807,401-500
1.6521822758934368,401-500
-0.19263026467580735,401-500
0.7448069065932592,401-500
1.6169998366239715,401-500
1.0902937564735808,401-500
-1.0411423644474582,401-500
1.4672936380036663,401-500
-0.22253513855053553,401-500
0.07685259195222914,401-500
0.6872438573852551,401-500
1.074471010709581,401-500
0.6957771128518786,401-500
0.6517554446100171,401-500
0.957596875376788,401-500
1.349719482447148,401-500
-0.2987646594628153,401-500
0.8815408550296078,401-500
1.6734816205769703,401-500
-0.6171123970597168,401-500
-0.02485225346346676,401-500
-1.2833320644771802,401-500
1.2569976117079706,401-500
0.0016485629562784927,401-500
0.4590293593892686,401-500
0.86822197648208,401-500
0.5880115232975911,401-500
1.2445225215309805,401-500
0.9506270098153792,401-500
-0.19130581353768525,401-500
1.0915666161268365,401-500
1.0037338857072295,401-500
1.7096144618618339,401-500
0.3868717468095752,401-500
0.5944971481340008,401-500
-0.4220187162288872,401-500
0.7543516565746917,401-500
1.7402999610783327,401-500
0.8705177244307459,401-500
1.7343856497224572,401-500
1.6910941511916975,401-500
0.5161921086532404,401-500
1.9608879386660751,401-500
1.139190956235503,401-500
1.3793079347005628,401-500
2.06630040386809,401-500
1.0247694100303744,401-500
2.239949320450254,501-549
-0.9330247304441373,501-549
1.7373777861777928,501-549
0.7510548530956764,501-549
-0.645366737104961,501-549
0.3909902646447284,501-549
1.187749915996704,501-549
1.2047077622189095,501-549
1.5217283986608385,501-549
1.6565539604169892,501-549
1.0221821214473976,501-549
0.9114958725464041,501-549
0.708217688542657,501-549
-0.21404376260231733,501-549
0.6831914166946216,501-549
0.51996990368863,501-549
0.6827872772850773,501-549
2.144945285075925,501-549
1.1070371264946877,501-549
1.5045833420157975,501-549
1.233159105494635,501-549
0.0789675989062688,501-549
0.6191850782645879,501-549
-0.532276769397079,501-549
0.8927550846632825,501-549
0.8923630411096044,501-549
0.9047078819475758,501-549
1.2447286585625705,501-549
1.5510716672797915,501-549
1.8495090392098588,501-549
1.5444535980602856,501-549
0.001351983829059295,501-549
-0.581060240317371,501-549
0.9562967150247376,501-549
0.9577929243151204,501-549
1.0831730571787141,501-549
0.5930468718335973,501-549
0.2362381265056536,501-549
0.7835819232701026,501-549
0.9615123802712393,501-549
-0.5633312127720813,501-549
1.564730448080845,501-549
1.2028393672594693,501-549
0.8690029866903539,501-549
0.48443206053523136,501-549
1.5849392860339817,501-549
0.10314952926532427,501-549
0.8231906022000308,501-549
1.8386117920949199,501-549
