Expression,Group
-1.5199192133891746,201-300
-1.5220866351919704,201-300
-0.6714914571149175,201-300
-1.2623817414995362,201-300
-1.3847420809877193,201-300
-1.216654278972584,201-300
-0.8770874188512955,201-300
-1.2090682419585046,201-300
-1.113919372385752,201-300
-1.1669128444303258,201-300
-0.9495619852198325,201-300
-1.0878414133253012,201-300
-0.7890254666679968,201-300
-1.6070518725922858,201-300
-1.4635884776135553,301-400
-1.3355409537102119,301-400
-1.0702509858513387,301-400
-1.2757957901558798,301-400
-1.1454155711892013,301-400
-1.2230336221965425,301-400
-1.1930459006007519,301-400
-1.1524158178447854,301-400
-1.1421926369146145,301-400
-1.171521872595826,301-400
-0.6582416239660995,301-400
-1.1478027185427244,301-400
-1.5079362581727573,301-400
-0.9043354462343394,301-400
-1.2521471126414676,301-400
-1.4350125270955467,301-400
-1.1584735963931623,301-400
-1.181458572511411,301-400
-1.1786891812689726,301-400
-0.5770605845099517,301-400
-1.5874167814982378,301-400
-1.3198591892845863,301-400
-1.4634879420154607,301-400
-0.9538523678756364,301-400
-1.4847586749082948,301-400
-1.3413753146318617,301-400
-0.7644738134750366,301-400
-0.8028432505001453,301-400
-0.9905982811886155,301-400
-1.2750439511657836,301-400
-0.9026366254484203,301-400
-1.0090329311479873,301-400
-1.530648162308319,301-400
-1.1475117918723445,301-400
-1.625843481200274,301-400
-1.1302832486418235,301-400
-0.5271268833184752,301-400
-1.4421313541200718,301-400
-1.4878097052775892,301-400
-1.1274960215045409,301-400
-1.5296497705278664,301-400
-0.8194169367776386,301-400
-1.2971095438498703,301-400
-1.3882871638789427,301-400
-1.5707063165578372,301-400
-1.212045147163548,301-400
-1.6896039317152172,301-400
-0.7285440540478982,301-400
-1.3096245539287208,301-400
-0.873214534936115,301-400
-1.01962562876366,301-400
-1.2822065501701858,301-400
-1.244171375068412,301-400
-1.105079586382519,301-400
-1.319449899386567,301-400
-1.2320620296323102,301-400
-1.0155627020524405,301-400
-0.9841696986927362,301-400
-1.0059857041348073,301-400
-1.506358653100024,301-400
-1.3696926852884468,301-400
-1.0331986925497618,301-400
-1.0909418599827898,301-400
-1.1672643864668568,301-400
-0.8142612993566709,301-400
-0.8707489172483603,301-400
-1.371552493124861,301-400
-1.279166590447462,301-400
-1.267194801314134,301-400
-1.3625127957119243,301-400
-1.3645897403276859,301-400
-1.3188794766375476,301-400
-1.087512139765738,301-400
-1.3306082776729111,301-400
-1.065038143486496,301-400
-1.0977244886872293,301-400
-1.0111670984616108,301-400
-1.410831645487274,301-400
-0.9041156728677641,301-400
-1.5200894919848293,301-400
-1.388741232257985,301-400
-1.4601514641459865,301-400
-0.607097653722731,301-400
-0.9426914774984505,301-400
-1.3054536447314025,301-400
-0.7350584333540623,301-400
-1.266837953415581,301-400
-0.7984624881334336,301-400
-1.581268629941523,301-400
-1.2130673483461563,301-400
-1.3749143729034965,301-400
-1.3323510902087574,301-400
-1.1886445257723277,301-400
-1.416013186844082,301-400
-1.0492321569113834,301-400
-1.3264553500315608,301-400
-0.7682059851343781,301-400
-1.2373614275850682,301-400
-0.953088000520192,301-400
-1.187631073245178,301-400
-1.0364053422738058,401-500
-0.9770952152592536,401-500
-0.8913297948219749,401-500
-1.383214913482874,401-500
-1.3971616065692807,401-500
-1.6403848104329568,401-500
-1.1774808877688687,401-500
-1.422052068564995,401-500
-1.1127073614237613,401-500
-1.3270181288182412,401-500
-1.4741841519079308,401-500
-1.5750776896208611,401-500
-1.4410356026046094,401-500
-1.512858421003907,401-500
-1.1370345012884988,401-500
-1.0760719988697491,401-500
-1.1170320947600376,401-500
-0.6560824776931147,401-500
-0.4020923916282832,401-500
-1.3364789809616424,401-500
-0.7768880140686105,401-500
0.6539753981491023,401-500
-0.14774528965137326,401-500
-1.240330711020034,401-500
-1.46120835232152,401-500
-1.256086070894748,401-500
-1.4741622244508839,401-500
-1.4542746249002718,401-500
-1.1136898523764562,401-500
-1.1077599699909708,401-500
-1.158658780224025,401-500
-1.3069667612272264,401-500
-1.2843074162982817,401-500
-0.23625600744094957,401-500
-1.1417972995638221,401-500
-1.2114409382868856,401-500
-0.9204371202420633,401-500
-0.7910710106005434,401-500
-1.1955636172820703,401-500
-0.4037783873688607,401-500
-1.1826719327840904,401-500
-1.604089938387499,401-500
-1.1688100379425954,401-500
-1.0534700118453024,401-500
-1.1343115996151403,401-500
-1.340910700236865,401-500
-1.4378041608213654,401-500
-1.0337097812887137,401-500
-1.3353673215114383,401-500
-0.6590486391902923,401-500
-1.2053314147485428,401-500
-0.7255588599025073,401-500
-1.4988995232070341,401-500
-1.2723816303880027,401-500
-1.4100837804226705,401-500
-0.877435289323849,401-500
-1.1778481727385945,401-500
-1.2501786955279581,401-500
-1.5289939403694848,401-500
-1.214296730499367,401-500
-1.5151385493981087,401-500
-0.9531782028024025,401-500
-1.6216702704458614,401-500
-1.2721496036409348,401-500
-1.4455016158622103,401-500
-1.504926576118633,401-500
-1.1603664057364445,401-500
-1.0372151852089844,401-500
-0.9020201099431122,401-500
-1.0705844199631889,401-500
-1.1845303995030159,401-500
-1.14322600526462,401-500
-1.2678192064999687,401-500
-1.2145098137444474,401-500
-1.4949245901544255,401-500
-1.4751566024845508,401-500
-0.4280054854812006,401-500
-0.9087033750056595,401-500
-1.4168887993730053,401-500
-1.4160789613023546,401-500
-1.532620244828831,401-500
-1.2313550806000526,401-500
-1.5639474835262661,401-500
-1.3799466846810486,401-500
-1.3726102669364386,401-500
-1.0952349107638437,401-500
-0.8450491556936871,401-500
-1.4100753871772138,401-500
-1.1900181979512525,401-500
-0.7825118028882,401-500
-1.1940125039933878,401-500
-1.2888730452251722,401-500
-1.1034977466140303,401-500
-1.372091316941468,401-500
-1.1749833319190746,401-500
-1.053697600038395,401-500
-1.4848697033000497,401-500
-0.21807866219005023,401-500
-0.92068152189575,401-500
-0.6720292585103133,401-500
-0.8397787254665421,501-547
-1.027293635722416,501-547
-1.28008864656333,501-547
0.26491165282417706,501-547
-1.4149126286519342,501-547
-0.8063650754953539,501-547
-1.1709606207152599,501-547
-1.4924272367192721,501-547
-0.8438961247004105,501-547
-1.0622675379153481,501-547
-1.1334767591063928,501-547
-0.8500168470054739,501-547
-1.0228763358578914,501-547
-0.574227706849703,501-547
-1.1353696830013607,501-547
-0.22512936930688207,501-547
-1.3641820767327106,501-547
-1.454734337558853,501-547
-1.0453297889243693,501-547
-1.122073476611324,501-547
-1.0077824367788002,501-547
-1.186963127827661,501-547
-1.3168970813195402,501-547
-0.9977262600678353,501-547
-1.2759389955503473,501-547
-1.7171364689309672,501-547
-1.2162659979754418,501-547
-1.3470375208760321,501-547
-1.5953753671960436,501-547
-0.9066039357633464,501-547
-1.4056416339729227,501-547
-1.0876364086162031,501-547
-1.5264444988087251,501-547
0.4024312340358121,501-547
-1.584742262475946,501-547
-1.144126723957364,501-547
-0.6743864600430967,501-547
-1.2309542428048565,501-547
-1.385570211875495,501-547
-1.0996680231819136,501-547
-1.1895465185136118,501-547
-0.872851189124847,501-547
-0.9606336648393997,501-547
-0.3319490794074664,501-547
-0.959949098097258,501-547
-1.4561555029952122,501-547
-1.0839279921015992,501-547
