removed_top_n,mean_remaining
526,-0.7775476577391184
527,-0.7922888367824009
528,-0.8020357411539624
529,-0.8027585341809605
530,-0.8104801269495512
531,-0.8189859811312047
532,-0.8214175930140717
533,-0.8245982772244619
534,-0.8289361458467759
535,-0.8342970952796857
536,-0.8490487168041739
537,-0.8590692968601109
538,-0.8695799061251192
539,-0.8872093876347718
540,-0.9103023201679524
541,-0.9469682969632317
542,-0.9985935444641413
543,-1.0786004190847476
544,-1.1931144143283092
545,-1.2988623636136607
546,-1.2145098137444474
547,
