Expression,Group
4.74416206088333,401-500
4.11799603755275,401-500
4.4747545121987,401-500
5.217991581491701,401-500
2.6598718738424103,401-500
5.36805146917513,401-500
4.05791116620345,401-500
6.097082424887789,401-500
5.599357727849211,401-500
5.94118158230096,401-500
3.5896006629357897,401-500
5.7901453338642,401-500
2.03515101242364,401-500
4.0540666775162,401-500
4.445622897940599,401-500
6.23407545641428,401-500
3.7529981026188097,401-500
5.39627398133819,401-500
7.394810421630959,401-500
3.4434276475632406,401-500
5.108125904238404,401-500
5.17955108168999,401-500
4.54645283351384,401-500
5.8060964009740985,401-500
5.38583939468864,401-500
5.04535612740745,401-500
4.8430511789535,401-500
4.6715310191488895,401-500
5.28600666081648,401-500
6.0661701468372415,401-500
5.19408676036266,401-500
2.31954187623643,401-500
4.72226865399156,401-500
5.03262208656948,401-500
5.10301188411714,401-500
4.91068064675087,401-500
4.6520165375965306,401-500
5.447417877722089,401-500
3.4446798073583698,401-500
5.3132635690343,401-500
3.57008697939181,401-500
4.28532562967708,401-500
6.27621051065733,401-500
4.588036818126481,401-500
7.311257689145267,401-500
5.56305786521609,401-500
3.20042005188776,401-500
5.630594758204699,401-500
6.10030562704782,401-500
6.45308783587542,401-500
5.03946753365393,401-500
6.1393376954397,401-500
6.23994150962351,401-500
2.44817151273428,401-500
5.073401766055572,401-500
4.0752616768998,401-500
4.42199759798079,401-500
6.543918574843628,401-500
4.79822781778953,401-500
4.80548671805458,401-500
5.77056655772966,401-500
4.14688510911709,401-500
1.92123763099318,401-500
6.465092472573531,401-500
6.3831849812735095,401-500
6.89977389335627,401-500
5.77048705788159,401-500
4.25023101841158,401-500
6.43605503169592,401-500
2.3491105539580497,401-500
5.34987141261898,401-500
6.21447305262352,401-500
5.734468578251481,401-500
3.4141361132022405,401-500
6.136294395117719,401-500
5.9203589162184,401-500
5.99404957534208,401-500
5.053711765400349,401-500
1.64757570656928,401-500
4.619480017002799,401-500
3.7999952745876895,401-500
5.404332840746112,401-500
5.26378250405789,401-500
4.88895522280845,401-500
2.33882038485197,401-500
5.482852775227928,401-500
6.282800899712679,401-500
5.35557325746795,401-500
3.9939958069296098,401-500
4.8046454054355,401-500
6.396601962511983,401-500
2.68392663609443,401-500
5.31998657291654,401-500
6.1847985989202,401-500
4.8716868331953895,401-500
